article_id,title,year,issue,volume,pages,pdf_url,doi,volumn_page
19c15a464a774c95848dd4be073081a0,Transcriptome profile of human neuroblastoma cells in the hypomagnetic field,未知,4,57,,https://www.sciengine.com/doi/pdf/19c15a464a774c95848dd4be073081a0,10.1007/s11427-014-4644-z,https://www.sciengine.com/SCLS/issue/57/4
d1aee403f42d496b9eda79ef9a032225,Brainnetome and related projects,未知,4,57,,https://www.sciengine.com/doi/pdf/d1aee403f42d496b9eda79ef9a032225,10.1007/s11427-014-4642-1,https://www.sciengine.com/SCLS/issue/57/4
ed6d66c837f94295b47d60f2ec1334dc,From brain function to therapy,未知,4,57,,https://www.sciengine.com/doi/pdf/ed6d66c837f94295b47d60f2ec1334dc,10.1007/s11427-014-4648-8,https://www.sciengine.com/SCLS/issue/57/4
39e7138b3022493db58a8b27fb7fcf7e,Bidirectional effect of Wnt signaling antagonist DKK1 on the modulation of anthrax toxin uptake,未知,5,57,,https://www.sciengine.com/doi/pdf/39e7138b3022493db58a8b27fb7fcf7e,10.1007/s11427-014-4646-x,https://www.sciengine.com/SCLS/issue/57/5
00d3bd237489436a893166a007a5f9bf,Mechanism of chromosomal DNA replication initiation and replication fork stabilization in eukaryotes,未知,5,57,,https://www.sciengine.com/doi/pdf/00d3bd237489436a893166a007a5f9bf,10.1007/s11427-014-4631-4,https://www.sciengine.com/SCLS/issue/57/5
ffb218a508ab4a81a762fc88fba78f7e,Activation of STAT3 stimulates AHSP expression in K562 cells,未知,5,57,,https://www.sciengine.com/doi/pdf/ffb218a508ab4a81a762fc88fba78f7e,10.1007/s11427-014-4652-z,https://www.sciengine.com/SCLS/issue/57/5
704289d2cc5a4e12a7d68518b82bbab1,Regulation of superoxide flashes by transient and steady mitochondrial calcium elevations,未知,5,57,,https://www.sciengine.com/doi/pdf/704289d2cc5a4e12a7d68518b82bbab1,10.1007/s11427-014-4628-z,https://www.sciengine.com/SCLS/issue/57/5
b9cebc1bbe464301889f5c2173bbf384,Individual aortic baroreceptors are sensitive to different ranges of blood pressures,未知,5,57,,https://www.sciengine.com/doi/pdf/b9cebc1bbe464301889f5c2173bbf384,10.1007/s11427-014-4649-7,https://www.sciengine.com/SCLS/issue/57/5
99724b0fa4eb4cfea4c6b45639431953,Characteristics of dental morphology in the Xinjiang Uyghurs and correlation with the EDARV370A variant,未知,5,57,,https://www.sciengine.com/doi/pdf/99724b0fa4eb4cfea4c6b45639431953,10.1007/s11427-014-4654-x,https://www.sciengine.com/SCLS/issue/57/5
7e7e0e332f924cd38f84168c42e8abff,Allele-specific DNA methylation analyses associated with siRNAs inArabidopsishybrids,未知,5,57,,https://www.sciengine.com/doi/pdf/7e7e0e332f924cd38f84168c42e8abff,10.1007/s11427-014-4629-y,https://www.sciengine.com/SCLS/issue/57/5
f54c8aadf56c4d5ea28398bb0dd1fc2b,Screening and regulatory network analysis of survival-related genes of patients with colorectal cancer,未知,5,57,,https://www.sciengine.com/doi/pdf/f54c8aadf56c4d5ea28398bb0dd1fc2b,10.1007/s11427-014-4650-1,https://www.sciengine.com/SCLS/issue/57/5
f7c642d630394f02a83b2c2654851040,Causal interactions between the cerebral cortex and the autonomic nervous system,未知,5,57,,https://www.sciengine.com/doi/pdf/f7c642d630394f02a83b2c2654851040,10.1007/s11427-014-4627-0,https://www.sciengine.com/SCLS/issue/57/5
f48cd8149b74484f9e0dbabfffebcd90,Ecological restoration and recovery in the wind-blown sand hazard areas of northern China: relationship between soil water and carrying capacity for vegetation in the Tengger Desert,未知,5,57,,https://www.sciengine.com/doi/pdf/f48cd8149b74484f9e0dbabfffebcd90,10.1007/s11427-014-4633-2,https://www.sciengine.com/SCLS/issue/57/5
4f0d3c5a45ae4c73a08b4eb1ac2ee95b,The hepatitis B vaccine originally jointly developed by China and the US is safe and effective,未知,5,57,,https://www.sciengine.com/doi/pdf/4f0d3c5a45ae4c73a08b4eb1ac2ee95b,10.1007/s11427-014-4630-5,https://www.sciengine.com/SCLS/issue/57/5
160de20b6a5440f2be06b0b3353d1645,Suggestions to the hepatitis B vaccine events,未知,5,57,,https://www.sciengine.com/doi/pdf/160de20b6a5440f2be06b0b3353d1645,10.1007/s11427-014-4626-1,https://www.sciengine.com/SCLS/issue/57/5
e9d2752c51ed4bbfb463662910ec88e3,"Implementing immunization program efficiently, and establishing national database of adverse reactions",未知,5,57,,https://www.sciengine.com/doi/pdf/e9d2752c51ed4bbfb463662910ec88e3,10.1007/s11427-014-4625-2,https://www.sciengine.com/SCLS/issue/57/5
79ee12a6dc824feeb92d565b0cf2b74f,Thinking from event of Kangtai hepatitis B vaccination,未知,5,57,,https://www.sciengine.com/doi/pdf/79ee12a6dc824feeb92d565b0cf2b74f,10.1007/s11427-014-4624-3,https://www.sciengine.com/SCLS/issue/57/5
7d8f0df5fea84050a9618ed6df7beed1,Rationally respond to post-vaccination adverse events,未知,5,57,,https://www.sciengine.com/doi/pdf/7d8f0df5fea84050a9618ed6df7beed1,10.1007/s11427-014-4623-4,https://www.sciengine.com/SCLS/issue/57/5
8e9a33e1ec0049a6820ef7578c73d248,Introduction to the special topic “Stem cells and regenerative medicine”,未知,6,57,,https://www.sciengine.com/doi/pdf/8e9a33e1ec0049a6820ef7578c73d248,10.1007/s11427-014-4671-9,https://www.sciengine.com/SCLS/issue/57/6
9105a581bd0d4602aa1b53c312bba93d,Telomerase as a “stemness” enzyme,未知,6,57,,https://www.sciengine.com/doi/pdf/9105a581bd0d4602aa1b53c312bba93d,10.1007/s11427-014-4666-6,https://www.sciengine.com/SCLS/issue/57/6
4d1ba0f97a8942b9ad34b718d1b92568,Paracrine signaling in stem cell renewal and in neoplastic tumor growth,未知,6,57,,https://www.sciengine.com/doi/pdf/4d1ba0f97a8942b9ad34b718d1b92568,10.1007/s11427-014-4664-8,https://www.sciengine.com/SCLS/issue/57/6
2bfbe6f42a1a41dd8e3d0dc9793aef52,Targeting stem cell signaling pathways for drug discovery: advances in the Notch and Wnt pathways,未知,6,57,,https://www.sciengine.com/doi/pdf/2bfbe6f42a1a41dd8e3d0dc9793aef52,10.1007/s11427-014-4665-7,https://www.sciengine.com/SCLS/issue/57/6
5829551fad9141ea9fe9fe06c3320301,From stem cells to red blood cells: how far away from the clinical application?,未知,6,57,,https://www.sciengine.com/doi/pdf/5829551fad9141ea9fe9fe06c3320301,10.1007/s11427-014-4667-5,https://www.sciengine.com/SCLS/issue/57/6
7e591c8d9450460e9e35520af6841779,Treatment of osteoarthritis with mesenchymal stem cells,未知,6,57,,https://www.sciengine.com/doi/pdf/7e591c8d9450460e9e35520af6841779,10.1007/s11427-014-4673-7,https://www.sciengine.com/SCLS/issue/57/6
33898808c7e24d97bf127df11eeb001f,Asymmetric or diffusive co-evolution generates meta-populations in fig-fig wasp mutualisms,未知,6,57,,https://www.sciengine.com/doi/pdf/33898808c7e24d97bf127df11eeb001f,10.1007/s11427-014-4653-y,https://www.sciengine.com/SCLS/issue/57/6
30985578a1de4c10abfd382b126d2772,Advances in the reintroduction of rare and endangered wild plant species,未知,6,57,,https://www.sciengine.com/doi/pdf/30985578a1de4c10abfd382b126d2772,10.1007/s11427-014-4658-6,https://www.sciengine.com/SCLS/issue/57/6
ee3509e2aea64778bbd3453879382aee,Polycomb chromobox 4 enhances migration and pulmonary metastasis of hepatocellular carcinoma cell line MHCC97L,未知,6,57,,https://www.sciengine.com/doi/pdf/ee3509e2aea64778bbd3453879382aee,10.1007/s11427-014-4663-9,https://www.sciengine.com/SCLS/issue/57/6
3cb539acefda41339ca2f713806ca158,A histological and biomechanical study of bone stress and bone remodeling around immediately loaded implants,未知,6,57,,https://www.sciengine.com/doi/pdf/3cb539acefda41339ca2f713806ca158,10.1007/s11427-014-4657-7,https://www.sciengine.com/SCLS/issue/57/6
af3a0c5e2a91458e91b48460ae8b29e6,Establishment of an efficient transformation protocol and its application in marine-derivedBacillusstrain,未知,6,57,,https://www.sciengine.com/doi/pdf/af3a0c5e2a91458e91b48460ae8b29e6,10.1007/s11427-014-4632-3,https://www.sciengine.com/SCLS/issue/57/6
66469ef8a0e24419a274cc3690b07d61,Puzzle out the regulation mechanism of PI4KIIα activity,未知,6,57,,https://www.sciengine.com/doi/pdf/66469ef8a0e24419a274cc3690b07d61,10.1007/s11427-014-4656-8,https://www.sciengine.com/SCLS/issue/57/6
cfe436656ddd4b9cb54ab1fa23d52f80,CRISPR/Cas technology: a revolutionary approach for genome engineering,未知,6,57,,https://www.sciengine.com/doi/pdf/cfe436656ddd4b9cb54ab1fa23d52f80,10.1007/s11427-014-4670-x,https://www.sciengine.com/SCLS/issue/57/6
c401b3f3d6ef422c92149d9e8bcc1318,Cryo-electron microscopy reveals high-resolution structures of 30-nm chromatin fibersin vitro,未知,6,57,,https://www.sciengine.com/doi/pdf/c401b3f3d6ef422c92149d9e8bcc1318,10.1007/s11427-014-4675-5,https://www.sciengine.com/SCLS/issue/57/6
6f32231c461347d08bdac67dd3fa8f8c,Long non-coding RNA: dancing on immune stage,未知,6,57,,https://www.sciengine.com/doi/pdf/6f32231c461347d08bdac67dd3fa8f8c,10.1007/s11427-014-4669-3,https://www.sciengine.com/SCLS/issue/57/6
ff180edb0d3547459f9dbb07f9479bf0,Structure of the human P2Y12receptor in complex with an antithrombotic drug,未知,6,57,,https://www.sciengine.com/doi/pdf/ff180edb0d3547459f9dbb07f9479bf0,10.1007/s11427-014-4659-5,https://www.sciengine.com/SCLS/issue/57/6
1fd336bf68ad4de9bd0ae0e7835b2387,Value of a novel diagnostics of rSP13-ELISA toward schistosomiasis elimination in China,未知,6,57,,https://www.sciengine.com/doi/pdf/1fd336bf68ad4de9bd0ae0e7835b2387,10.1007/s11427-014-4674-6,https://www.sciengine.com/SCLS/issue/57/6
db6b54d17d124d8baf58a28b58bdd938,Changes of proteins induced by anticoagulants can be more sensitively detected in urine than in plasma,未知,7,57,,https://www.sciengine.com/doi/pdf/db6b54d17d124d8baf58a28b58bdd938,10.1007/s11427-014-4661-y,https://www.sciengine.com/SCLS/issue/57/7
057f385dc0244f739e4cd140f413e525,Sumoylation of hypoxia inducible factor-1αand its significance in cancer,未知,7,57,,https://www.sciengine.com/doi/pdf/057f385dc0244f739e4cd140f413e525,10.1007/s11427-014-4685-3,https://www.sciengine.com/SCLS/issue/57/7
04feeacfe7a445aa9e3debc4dd6174e0,Advances in preimplantation genetic diagnosis/screening,未知,7,57,,https://www.sciengine.com/doi/pdf/04feeacfe7a445aa9e3debc4dd6174e0,10.1007/s11427-014-4683-5,https://www.sciengine.com/SCLS/issue/57/7
6ff6798e95874a6084d78f2cf961e195,G protein-coupled receptors in energy homeostasis,未知,7,57,,https://www.sciengine.com/doi/pdf/6ff6798e95874a6084d78f2cf961e195,10.1007/s11427-014-4694-2,https://www.sciengine.com/SCLS/issue/57/7
4771bb8859164ac2bf4870c8d63da57f,Enhanced vasoconstriction toα1adrenoceptor autoantibody in spontaneously hypertensive rats,未知,7,57,,https://www.sciengine.com/doi/pdf/4771bb8859164ac2bf4870c8d63da57f,10.1007/s11427-014-4672-8,https://www.sciengine.com/SCLS/issue/57/7
61a26ce43a7b48738e2efd0ee316293a,Kindlin-2 expression in adult tissues correlates with their embryonic origins,未知,7,57,,https://www.sciengine.com/doi/pdf/61a26ce43a7b48738e2efd0ee316293a,10.1007/s11427-014-4676-4,https://www.sciengine.com/SCLS/issue/57/7
c3d47e0fc05f40e79fb69e3cf22f0013,Thein vitroandin vivoanti-tumor effects of MTX-Fe3O4-PLLA-PEG-PLLA microspheres prepared by suspension-enhanced dispersion by supercritical CO2,未知,7,57,,https://www.sciengine.com/doi/pdf/c3d47e0fc05f40e79fb69e3cf22f0013,10.1007/s11427-014-4680-8,https://www.sciengine.com/SCLS/issue/57/7
ab4b49b65931477ba7cef06191e1fd99,High throughput monoclonal antibody generation by immunizing multiple antigens,未知,7,57,,https://www.sciengine.com/doi/pdf/ab4b49b65931477ba7cef06191e1fd99,10.1007/s11427-014-4688-0,https://www.sciengine.com/SCLS/issue/57/7
593fd9b40db74867811620098fa00db8,Cascade effects of crop species richness on the diversity of pest insects and their natural enemies,未知,7,57,,https://www.sciengine.com/doi/pdf/593fd9b40db74867811620098fa00db8,10.1007/s11427-014-4681-7,https://www.sciengine.com/SCLS/issue/57/7
eee6fc4354cd48a68dc9c1ec628a75cb,"Hypomagnetic field, an ignorable environmental factor in space?",未知,7,57,,https://www.sciengine.com/doi/pdf/eee6fc4354cd48a68dc9c1ec628a75cb,10.1007/s11427-014-4662-x,https://www.sciengine.com/SCLS/issue/57/7
f617f4619fc04bf6afca54fd0d25afd7,Type 2 diabetes caused by reductive redox potential?,未知,7,57,,https://www.sciengine.com/doi/pdf/f617f4619fc04bf6afca54fd0d25afd7,10.1007/s11427-014-4668-4,https://www.sciengine.com/SCLS/issue/57/7
085e5ccb617e4670be14140c9c494a32,The new emerging H7N9 influenza virus indicates poultry as new mixing vessels,未知,7,57,,https://www.sciengine.com/doi/pdf/085e5ccb617e4670be14140c9c494a32,10.1007/s11427-014-4677-3,https://www.sciengine.com/SCLS/issue/57/7
464336ea03964cb29940ff153258e5f7,CRISPR-Cas9 knockout screening for functional genomics,未知,7,57,,https://www.sciengine.com/doi/pdf/464336ea03964cb29940ff153258e5f7,10.1007/s11427-014-4684-4,https://www.sciengine.com/SCLS/issue/57/7
bf77e922e7b148c391c10feec5b6165c,More or less is fine: an undercover work of DKK1 in anthrax toxin uptake,未知,7,57,,https://www.sciengine.com/doi/pdf/bf77e922e7b148c391c10feec5b6165c,10.1007/s11427-014-4679-1,https://www.sciengine.com/SCLS/issue/57/7
61b10e18de634aa391f42511438b130a,Delivering noninvasive prenatal testing in a clinical setting using semiconductor sequencing platform,未知,7,57,,https://www.sciengine.com/doi/pdf/61b10e18de634aa391f42511438b130a,10.1007/s11427-014-4696-0,https://www.sciengine.com/SCLS/issue/57/7
0eec7158182244e5a2262441acb8e3a4,New insight into vascular homeostasis and injury-reconstruction,未知,8,57,,https://www.sciengine.com/doi/pdf/0eec7158182244e5a2262441acb8e3a4,10.1007/s11427-014-4719-x,https://www.sciengine.com/SCLS/issue/57/8
00773b2925b340a7bc7b306d77bac637,Mechanistic perspectives of calorie restriction on vascular homeostasis,未知,8,57,,https://www.sciengine.com/doi/pdf/00773b2925b340a7bc7b306d77bac637,10.1007/s11427-014-4709-z,https://www.sciengine.com/SCLS/issue/57/8
eee4bb3f09de4ebb8b9b256765ac8104,Endothelial mechanosensors: the gatekeepers of vascular homeostasis and adaptation under mechanical stress,未知,8,57,,https://www.sciengine.com/doi/pdf/eee4bb3f09de4ebb8b9b256765ac8104,10.1007/s11427-014-4705-3,https://www.sciengine.com/SCLS/issue/57/8
2a62c306de5d4135aa41651f1cad74c0,An updated view on the differentiation of stem cells into endothelial cells,未知,8,57,,https://www.sciengine.com/doi/pdf/2a62c306de5d4135aa41651f1cad74c0,10.1007/s11427-014-4712-4,https://www.sciengine.com/SCLS/issue/57/8
24e28982c40041a4bfb808737cdf40f4,Notch signaling in blood vessels: from morphogenesis to homeostasis,未知,8,57,,https://www.sciengine.com/doi/pdf/24e28982c40041a4bfb808737cdf40f4,10.1007/s11427-014-4716-0,https://www.sciengine.com/SCLS/issue/57/8
372fd8e265414e1590c059721cf8781b,Intermedin/adrenomedullin2: an autocrine/paracrine factor in vascular homeostasis and disease,未知,8,57,,https://www.sciengine.com/doi/pdf/372fd8e265414e1590c059721cf8781b,10.1007/s11427-014-4701-7,https://www.sciengine.com/SCLS/issue/57/8
b0fdfc017c5a4abda858709c945cf303,Role of C5a-C5aR axis in the development of atherosclerosis,未知,8,57,,https://www.sciengine.com/doi/pdf/b0fdfc017c5a4abda858709c945cf303,10.1007/s11427-014-4711-5,https://www.sciengine.com/SCLS/issue/57/8
8eff75eb7584452f97607e2e1366db90,T lymphocytes and aortic aneurysms,未知,8,57,,https://www.sciengine.com/doi/pdf/8eff75eb7584452f97607e2e1366db90,10.1007/s11427-014-4699-x,https://www.sciengine.com/SCLS/issue/57/8
02a2603f5e1044efb9f41f1d88dacae9,ACE2/Ang-(1-7) signaling and vascular remodeling,未知,8,57,,https://www.sciengine.com/doi/pdf/02a2603f5e1044efb9f41f1d88dacae9,10.1007/s11427-014-4693-3,https://www.sciengine.com/SCLS/issue/57/8
ca21ffa762334452890c65118ca57a86,Mineralocorticoid receptor: a critical player in vascular remodeling,未知,8,57,,https://www.sciengine.com/doi/pdf/ca21ffa762334452890c65118ca57a86,10.1007/s11427-014-4691-5,https://www.sciengine.com/SCLS/issue/57/8
800dc1d30824473683f062e7ae4cc3d0,Imbalance and dysfunction of transient receptor potential channels contribute to the pathogenesis of hypertension,未知,8,57,,https://www.sciengine.com/doi/pdf/800dc1d30824473683f062e7ae4cc3d0,10.1007/s11427-014-4713-3,https://www.sciengine.com/SCLS/issue/57/8
b4c5e3e6fe3b4d64875a0c47ae1707f3,miRNAs and lncRNAs in vascular injury and remodeling,未知,8,57,,https://www.sciengine.com/doi/pdf/b4c5e3e6fe3b4d64875a0c47ae1707f3,10.1007/s11427-014-4698-y,https://www.sciengine.com/SCLS/issue/57/8
465ea6ff9442430b930bda91a8eec5da,Post-transcriptional gene regulation by RNA-binding proteins in vascular endothelial dysfunction,未知,8,57,,https://www.sciengine.com/doi/pdf/465ea6ff9442430b930bda91a8eec5da,10.1007/s11427-014-4703-5,https://www.sciengine.com/SCLS/issue/57/8
4950162870684183ab458440137ef467,Metabolic memory: mechanisms and implications for diabetic vasculopathies,未知,8,57,,https://www.sciengine.com/doi/pdf/4950162870684183ab458440137ef467,10.1007/s11427-014-4710-6,https://www.sciengine.com/SCLS/issue/57/8
d2fdb00effe24a159c81cc954e70ead9,A bioinformatics method for predicting long noncoding RNAs associated with vascular disease,未知,8,57,,https://www.sciengine.com/doi/pdf/d2fdb00effe24a159c81cc954e70ead9,10.1007/s11427-014-4692-4,https://www.sciengine.com/SCLS/issue/57/8
cead1a98b03d4a70a50c3e80973b456f,"Telomeres, cardiovascular aging, and potential intervention for cellular senescence",未知,8,57,,https://www.sciengine.com/doi/pdf/cead1a98b03d4a70a50c3e80973b456f,10.1007/s11427-014-4700-8,https://www.sciengine.com/SCLS/issue/57/8
84677a99d6eb4844945a3052610b6c3e,HuR and post-transcriptional regulation in vascular aging,未知,8,57,,https://www.sciengine.com/doi/pdf/84677a99d6eb4844945a3052610b6c3e,10.1007/s11427-014-4706-2,https://www.sciengine.com/SCLS/issue/57/8
5d11de7bfd9949e5b085d4a756c5e28d,Enhancing the efficiency of direct reprogramming of human primary fibroblasts into dopaminergic neuron-like cells through p53 suppression,未知,9,57,,https://www.sciengine.com/doi/pdf/5d11de7bfd9949e5b085d4a756c5e28d,10.1007/s11427-014-4730-2,https://www.sciengine.com/SCLS/issue/57/9
4236f181e117497dbb67bee60509b485,Scoring the collective effects of SNPs: association of minor alleles with complex traits in model organisms,未知,9,57,,https://www.sciengine.com/doi/pdf/4236f181e117497dbb67bee60509b485,10.1007/s11427-014-4704-4,https://www.sciengine.com/SCLS/issue/57/9
51eff92e9e7440b2b23930564ac49c8d,Research advances in animal distant hybridization,未知,9,57,,https://www.sciengine.com/doi/pdf/51eff92e9e7440b2b23930564ac49c8d,10.1007/s11427-014-4707-1,https://www.sciengine.com/SCLS/issue/57/9
0b533bc362924d5a8dba1e1a2123fc60,Cryopreservation of mammalian oocytes and embryos: current problems and future perspectives,未知,9,57,,https://www.sciengine.com/doi/pdf/0b533bc362924d5a8dba1e1a2123fc60,10.1007/s11427-014-4689-z,https://www.sciengine.com/SCLS/issue/57/9
0807044516c240958704e99e2aa07b80,Overexpression of a dominant-negative mutant of SIRT1 in mouse heart causes cardiomyocyte apoptosis and early-onset heart failure,未知,9,57,,https://www.sciengine.com/doi/pdf/0807044516c240958704e99e2aa07b80,10.1007/s11427-014-4687-1,https://www.sciengine.com/SCLS/issue/57/9
578e5c5623ea467f973886e7092dce6a,RNA-Seq analysis of yak ovary: improving yak gene structure information and mining reproduction-related genes,未知,9,57,,https://www.sciengine.com/doi/pdf/578e5c5623ea467f973886e7092dce6a,10.1007/s11427-014-4678-2,https://www.sciengine.com/SCLS/issue/57/9
b8439df7f8ac4d9a881113a7ea67926d,No correlation between the diversity and productivity of assemblages: evidence from the phytophage and predator assemblages in various cotton agroecosystems,未知,9,57,,https://www.sciengine.com/doi/pdf/b8439df7f8ac4d9a881113a7ea67926d,10.1007/s11427-014-4733-z,https://www.sciengine.com/SCLS/issue/57/9
6117353017c24353af285325b02a765e,Evidences for mutations in the histone modifying geneSETD2as critical drivers in leukemia development,未知,9,57,,https://www.sciengine.com/doi/pdf/6117353017c24353af285325b02a765e,10.1007/s11427-014-4702-6,https://www.sciengine.com/SCLS/issue/57/9
5a777190e61e4a2ca6cfb0ed84068b46,Novel strategy for treating neural disease,未知,9,57,,https://www.sciengine.com/doi/pdf/5a777190e61e4a2ca6cfb0ed84068b46,10.1007/s11427-014-4686-2,https://www.sciengine.com/SCLS/issue/57/9
706e89580d1a485e98a09c041b0e0778,Has the cardiac stem cell controversy settled down?,未知,9,57,,https://www.sciengine.com/doi/pdf/706e89580d1a485e98a09c041b0e0778,10.1007/s11427-014-4690-6,https://www.sciengine.com/SCLS/issue/57/9
83dd391947664fc0a3b6fdea05c72b22,A multi-omics integrated study deciphers biology of the rumen and lipid metabolism,未知,9,57,,https://www.sciengine.com/doi/pdf/83dd391947664fc0a3b6fdea05c72b22,10.1007/s11427-014-4718-y,https://www.sciengine.com/SCLS/issue/57/9
ce554534d48941d8ba2561e448511984,Lipopolysaccharide assembly in the bacterial outer membrane revealed by X-ray crystallography,未知,9,57,,https://www.sciengine.com/doi/pdf/ce554534d48941d8ba2561e448511984,10.1007/s11427-014-4708-0,https://www.sciengine.com/SCLS/issue/57/9
3aa560ee6f234e06a0036c9bb43aec9b,Biased ligand bonds to make right calls-laboratory of signal transduction reveals molecular mechanism for functional selectivity of GPCR,未知,9,57,,https://www.sciengine.com/doi/pdf/3aa560ee6f234e06a0036c9bb43aec9b,10.1007/s11427-014-4695-1,https://www.sciengine.com/SCLS/issue/57/9
5e51210148324eeb87730794817904e0,Calcium ion as cellular messenger,未知,1,58,,https://www.sciengine.com/doi/pdf/5e51210148324eeb87730794817904e0,10.1007/s11427-014-4795-y,https://www.sciengine.com/SCLS/issue/58/1
1c9aff96fd514691982b20b7f035beda,Function of Ca2+-/calmodulin-dependent protein kinase IV in Ca2+-stimulated neuronal signaling and behavior,未知,1,58,,https://www.sciengine.com/doi/pdf/1c9aff96fd514691982b20b7f035beda,10.1007/s11427-014-4781-4,https://www.sciengine.com/SCLS/issue/58/1
a9b22df30c3d4c809aadb80cc8ca0f98,The calcium sensing receptor: from calcium sensing to signaling,未知,1,58,,https://www.sciengine.com/doi/pdf/a9b22df30c3d4c809aadb80cc8ca0f98,10.1007/s11427-014-4779-y,https://www.sciengine.com/SCLS/issue/58/1
0b9cb812090842d195edc751240ccf56,RGK regulation of voltage-gated calcium channels,未知,1,58,,https://www.sciengine.com/doi/pdf/0b9cb812090842d195edc751240ccf56,10.1007/s11427-014-4788-x,https://www.sciengine.com/SCLS/issue/58/1
a99a369558674b51ae895a4081c8748e,Canonical transient receptor potential 4 and its small molecule modulators,未知,1,58,,https://www.sciengine.com/doi/pdf/a99a369558674b51ae895a4081c8748e,10.1007/s11427-014-4772-5,https://www.sciengine.com/SCLS/issue/58/1
91001a52c5214c0d83b21a23bd213bf9,Open Sesame: treasure in store-operated calcium entry pathway for cancer therapy,未知,1,58,,https://www.sciengine.com/doi/pdf/91001a52c5214c0d83b21a23bd213bf9,10.1007/s11427-014-4774-3,https://www.sciengine.com/SCLS/issue/58/1
751a10eb86e84df6ab29e1898293742e,Arrhythmogenic mechanisms in ryanodine receptorchannelopathies,未知,1,58,,https://www.sciengine.com/doi/pdf/751a10eb86e84df6ab29e1898293742e,10.1007/s11427-014-4778-z,https://www.sciengine.com/SCLS/issue/58/1
ee15172f386442b6b63aa8de37172745,"Life after the birth of the mitochondrial Na+/Ca2+exchanger, NCLX",未知,1,58,,https://www.sciengine.com/doi/pdf/ee15172f386442b6b63aa8de37172745,10.1007/s11427-014-4789-9,https://www.sciengine.com/SCLS/issue/58/1
34ed0cc05f53456d93ce8e87d4e09088,Membrane protein reconstitution for functional and structural studies,未知,1,58,,https://www.sciengine.com/doi/pdf/34ed0cc05f53456d93ce8e87d4e09088,10.1007/s11427-014-4769-0,https://www.sciengine.com/SCLS/issue/58/1
62a6730365c24f28950a654d7e944e5f,CLIP: viewing the RNA world from an RNA-protein interactome perspective,未知,1,58,,https://www.sciengine.com/doi/pdf/62a6730365c24f28950a654d7e944e5f,10.1007/s11427-014-4764-5,https://www.sciengine.com/SCLS/issue/58/1
4f1a320658ff493ba820eaca3a802a74,Comparative transcriptome analysis of the lichen-forming fungusEndocarpon pusillumelucidates its drought adaptationmechanisms,未知,1,58,,https://www.sciengine.com/doi/pdf/4f1a320658ff493ba820eaca3a802a74,10.1007/s11427-014-4760-9,https://www.sciengine.com/SCLS/issue/58/1
a14b4db126e84547851af7ae4ecf2172,Calcium dobesilate for diabetic retinopathy: a systematic review and meta-analysis,未知,1,58,,https://www.sciengine.com/doi/pdf/a14b4db126e84547851af7ae4ecf2172,10.1007/s11427-014-4792-1,https://www.sciengine.com/SCLS/issue/58/1
fe30509680fb4022add5d3c54d2b8041,May early intervention with intravenous immunoglobulin pose a potentially successful treatment for Ebola virus infection?,未知,1,58,,https://www.sciengine.com/doi/pdf/fe30509680fb4022add5d3c54d2b8041,10.1007/s11427-014-4794-z,https://www.sciengine.com/SCLS/issue/58/1
bdb0638241a64c2f8e6f40f46a71ebb6,Do corticosteroids have a role in treating Ebola virus disease?,未知,1,58,,https://www.sciengine.com/doi/pdf/bdb0638241a64c2f8e6f40f46a71ebb6,10.1007/s11427-014-4790-3,https://www.sciengine.com/SCLS/issue/58/1
064bd11964d34f6495979499099a84a3,A new chapter for China’s public health security—aids offered to Africa to combat Ebola,未知,1,58,,https://www.sciengine.com/doi/pdf/064bd11964d34f6495979499099a84a3,10.1007/s11427-014-4787-y,https://www.sciengine.com/SCLS/issue/58/1
d7aa4ef670354b86a5d51d6fa491821c,Two complexes at the site of microtubule nucleation,未知,1,58,,https://www.sciengine.com/doi/pdf/d7aa4ef670354b86a5d51d6fa491821c,10.1007/s11427-014-4793-0,https://www.sciengine.com/SCLS/issue/58/1
bf917335b0364ac28cfbfd965333ec9e,Cell therapy for macular degeneration—first phase I/II pluripotent stem cell-based clinical trial shows promise,未知,1,58,,https://www.sciengine.com/doi/pdf/bf917335b0364ac28cfbfd965333ec9e,10.1007/s11427-014-4791-2,https://www.sciengine.com/SCLS/issue/58/1
fee8b42db2f343a98d39bee38eb696ce,"Autism, an area that needs public attention and investment",未知,10,58,,https://www.sciengine.com/doi/pdf/fee8b42db2f343a98d39bee38eb696ce,10.1007/s11427-015-4940-2,https://www.sciengine.com/SCLS/issue/58/10
837eec762c174c3ba50dfd81e302ecd2,The complex genetics in autism spectrum disorders,未知,10,58,,https://www.sciengine.com/doi/pdf/837eec762c174c3ba50dfd81e302ecd2,10.1007/s11427-015-4893-5,https://www.sciengine.com/SCLS/issue/58/10
0b78676c8ae14d9b85351cc6497b50b2,Autism genetics: Methodological issues and experimental design,未知,10,58,,https://www.sciengine.com/doi/pdf/0b78676c8ae14d9b85351cc6497b50b2,10.1007/s11427-012-4315-x,https://www.sciengine.com/SCLS/issue/58/10
f31423c1aec84e528fdb05c56e711cf2,"Genetic architecture, epigenetic influence and environment exposure in the pathogenesis of Autism",未知,10,58,,https://www.sciengine.com/doi/pdf/f31423c1aec84e528fdb05c56e711cf2,10.1007/s11427-015-4941-1,https://www.sciengine.com/SCLS/issue/58/10
