article_id,title,year,issue,volume,pages,pdf_url,doi
20313,坑道水库建材对消毒剂的影响及对策,2000,10,16,963-963,https://www.zgggws.com/article/exportPdf?id=20313,
20314,深圳市盐田区1990～1999年食物中毒情况分析,2000,10,16,964-964,https://www.zgggws.com/article/exportPdf?id=20314,
20171,模糊状态风险分析的广义Logistic回归理论与应用(1)——模糊水平聚类和变量筛选通用算法,2000,11,16,965-968,https://www.zgggws.com/article/exportPdf?id=20171,
20172,模糊状态风险分析的广义Logistic回归理论与应用(2)——最佳非饱和模型拟合与归因危险度估计,2000,11,16,968-970,https://www.zgggws.com/article/exportPdf?id=20172,
20173,杭州市吸毒人群中庚型肝炎病毒感染情况分析,2000,11,16,970-970,https://www.zgggws.com/article/exportPdf?id=20173,
20174,高密度脂蛋白胆固醇(HDL-CH)异常的危险因素研究,2000,11,16,971-972,https://www.zgggws.com/article/exportPdf?id=20174,
20175,ras、c-erbB-2蛋白在砷致皮肤癌中的表达及机理探讨,2000,11,16,973-974,https://www.zgggws.com/article/exportPdf?id=20175,
20176,B型流感嗜血杆菌在小儿急性呼吸道感染中的检测,2000,11,16,974-974,https://www.zgggws.com/article/exportPdf?id=20176,
20177,吸烟和缺碘对育龄妇女血硒、血铅和血镉含量的联合作用,2000,11,16,975-976,https://www.zgggws.com/article/exportPdf?id=20177,
20178,一起室内粉刷油漆引起吸入性中毒的调查报告,2000,11,16,976-976,https://www.zgggws.com/article/exportPdf?id=20178,
20179,被动吸烟与幼儿血铅水平关系的研究,2000,11,16,977-978,https://www.zgggws.com/article/exportPdf?id=20179,
20180,淮北农村改建深井为主的小型集中供水控制腹泻病经济效益分析,2000,11,16,979-981,https://www.zgggws.com/article/exportPdf?id=20180,
20181,某天然铀矿附近环境放射性水平与评价,2000,11,16,982-984,https://www.zgggws.com/article/exportPdf?id=20181,
20182,湖北省1990～1999年病毒性肝炎流行特性,2000,11,16,984-984,https://www.zgggws.com/article/exportPdf?id=20182,
20183,江苏省M1型伤寒沙门氏菌的分子流行病学特征,2000,11,16,985-987,https://www.zgggws.com/article/exportPdf?id=20183,
20184,紫外分光光度法测定味精中谷氨酸钠方法研究,2000,11,16,987-987,https://www.zgggws.com/article/exportPdf?id=20184,
20185,淋球菌耐药现状与耐药质粒的研究,2000,11,16,988-989,https://www.zgggws.com/article/exportPdf?id=20185,
20186,脑出血与脑梗塞人群归因危险度的分析及比较,2000,11,16,990-991,https://www.zgggws.com/article/exportPdf?id=20186,
20187,卫生监督监测年报表问题浅析,2000,11,16,991-991,https://www.zgggws.com/article/exportPdf?id=20187,
20188,硒对大鼠胚胎神经细胞增殖和分化的影响,2000,11,16,992-994,https://www.zgggws.com/article/exportPdf?id=20188,
20189,应急机动部队进入血吸虫病疫区的防治对策,2000,11,16,994-994,https://www.zgggws.com/article/exportPdf?id=20189,
20190,镉对大鼠肝细胞原癌基因c-myc表达的影响,2000,11,16,995-996,https://www.zgggws.com/article/exportPdf?id=20190,
20191,酒中锰测定方法的改进,2000,11,16,996-996,https://www.zgggws.com/article/exportPdf?id=20191,
20192,对苯二甲酸吸入染尘大鼠BALF细胞与生化反应,2000,11,16,997-998,https://www.zgggws.com/article/exportPdf?id=20192,
20193,信阳市1991～1998年急性乙型肝炎流行特征分析,2000,11,16,998-998,https://www.zgggws.com/article/exportPdf?id=20193,
20194,康强硒、硒多糖对染砷大鼠肝细胞增殖周期的影响,2000,11,16,999-1001,https://www.zgggws.com/article/exportPdf?id=20194,
20195,TCDD对猕猴妊娠期及其妊娠结局的毒性影响,2000,11,16,1001-1002,https://www.zgggws.com/article/exportPdf?id=20195,
20196,含铅和无铅汽油尾气排出颗粒有机提取物的细胞膜毒性研究,2000,11,16,1003-1004,https://www.zgggws.com/article/exportPdf?id=20196,
20197,红毛五加多糖对体外人胃癌细胞抑制作用特点,2000,11,16,1005-1006,https://www.zgggws.com/article/exportPdf?id=20197,
20198,辽宁省乳粉生产企业卫生状况调查,2000,11,16,1006-1006,https://www.zgggws.com/article/exportPdf?id=20198,
20199,莜面粉及沙棘果汁强化莜面粉对大鼠血脂及血液粘度的影响,2000,11,16,1007-1008,https://www.zgggws.com/article/exportPdf?id=20199,
20200,5～6岁儿童锌需要量的探讨,2000,11,16,1009-1010,https://www.zgggws.com/article/exportPdf?id=20200,
20201,化妆品中砷测定湿式消解法的改进,2000,11,16,1010-1010,https://www.zgggws.com/article/exportPdf?id=20201,
20202,固定效应模型与混合效应模型在测量误差估计中的应用,2000,11,16,1011-1012,https://www.zgggws.com/article/exportPdf?id=20202,
20203,90年代初期广西人口自杀死亡流行病学调查,2000,11,16,1012-1012,https://www.zgggws.com/article/exportPdf?id=20203,
20204,重组伯氏疏螺旋体鞭毛抗原用于莱姆病血清学诊断方法的研究,2000,11,16,1013-1014,https://www.zgggws.com/article/exportPdf?id=20204,
20205,光散射法替代滤膜称重法在公共场所空气可吸入颗粒物监测中的应用研究,2000,11,16,1015-1017,https://www.zgggws.com/article/exportPdf?id=20205,
20206,乙醇提取物含量测定方法的改进,2000,11,16,1017-1017,https://www.zgggws.com/article/exportPdf?id=20206,
20207,16SrRNA基因探针与ctxA基因探针用于霍乱弧菌分型,2000,11,16,1018-1019,https://www.zgggws.com/article/exportPdf?id=20207,
20208,武进市食品从业人员卫生知识知晓状况调查,2000,11,16,1019-1019,https://www.zgggws.com/article/exportPdf?id=20208,
20209,我国1979～1998年梅毒流行病学分析,2000,11,16,1020-1022,https://www.zgggws.com/article/exportPdf?id=20209,
20210,南平市5300名婚前医学检查者梅毒感染情况调查及分析,2000,11,16,1022-1022,https://www.zgggws.com/article/exportPdf?id=20210,
20211,山东省1993～1998年脊髓灰质炎疫苗强化免疫效果分析,2000,11,16,1023-1025,https://www.zgggws.com/article/exportPdf?id=20211,
20212,北京和南京两地大气真菌的分析与鉴定,2000,11,16,1026-1026,https://www.zgggws.com/article/exportPdf?id=20212,
20213,浙江省27年来部分食品中有机氯农药残留消长趋势分析,2000,11,16,1027-1028,https://www.zgggws.com/article/exportPdf?id=20213,
20214,太仓市慢性非传染性疾病社区危险因素研究,2000,11,16,1029-1030,https://www.zgggws.com/article/exportPdf?id=20214,
20215,新兵吸烟饮酒及个人卫生知识调查,2000,11,16,1030-1030,https://www.zgggws.com/article/exportPdf?id=20215,
20216,浙江省老年人意外伤害死亡分析,2000,11,16,1031-1032,https://www.zgggws.com/article/exportPdf?id=20216,
20217,规范化计划免疫集中门诊接种效果的比较分析,2000,11,16,1032-1032,https://www.zgggws.com/article/exportPdf?id=20217,
20218,汕头市居民主要死因构成及预防保健工作模式探讨,2000,11,16,1033-1034,https://www.zgggws.com/article/exportPdf?id=20218,
20219,1310名哈萨克族中学生HBsAg携带情况调查分析,2000,11,16,1034-1034,https://www.zgggws.com/article/exportPdf?id=20219,
20220,沈阳市中学教师预防AIDS知识与态度调查分析,2000,11,16,1035-1035,https://www.zgggws.com/article/exportPdf?id=20220,
20221,大学专科生体质与健康状况调查及趋向分析,2000,11,16,1036-1037,https://www.zgggws.com/article/exportPdf?id=20221,
20222,北京市社区高血压患者干预前后知识态度行为变化抽样调查,2000,11,16,1037-1038,https://www.zgggws.com/article/exportPdf?id=20222,
20223,继续教育医学生艾滋病知识及需求调查,2000,11,16,1039-1040,https://www.zgggws.com/article/exportPdf?id=20223,
20224,滴定水中总硬度遇到终点延长的解决方法,2000,11,16,1040-1040,https://www.zgggws.com/article/exportPdf?id=20224,
20225,三氯乙酸沉淀蛋白靛酚兰显色法直接测定微量血氨,2000,11,16,1041-1042,https://www.zgggws.com/article/exportPdf?id=20225,
20226,含铅汽油加油工人发铅的测定,2000,11,16,1042-1042,https://www.zgggws.com/article/exportPdf?id=20226,
20227,气相色谱分析中使用气体进样器的问题研究,2000,11,16,1043-1044,https://www.zgggws.com/article/exportPdf?id=20227,
20228,乙型肝炎表面抗原(HBsAg)携带者连续11年观察的分析,2000,11,16,1044-1044,https://www.zgggws.com/article/exportPdf?id=20228,
20229,32P-后标记法检测DNA加合物进展,2000,11,16,1045-1047,https://www.zgggws.com/article/exportPdf?id=20229,
20230,阴离子胶束介质—分光光度法测定水和食品中微量铜,2000,11,16,1047-1047,https://www.zgggws.com/article/exportPdf?id=20230,
20231,中国莱姆病的研究新进展,2000,11,16,1048-1050,https://www.zgggws.com/article/exportPdf?id=20231,
20232,关于痰涂片检查质量控制的几点体会,2000,11,16,1050-1050,https://www.zgggws.com/article/exportPdf?id=20232,
20233,TCDD及其研究进展,2000,11,16,1051-1053,https://www.zgggws.com/article/exportPdf?id=20233,
20234,β-胡萝卜素与癌症的研究进展,2000,11,16,1053-1054,https://www.zgggws.com/article/exportPdf?id=20234,
20235,β3-肾上腺素能受体基因与糖尿病关系的研究进展,2000,11,16,1055-1056,https://www.zgggws.com/article/exportPdf?id=20235,
20236,化妆品卫生监督工作中的问题探讨及其对策,2000,11,16,1057-1057,https://www.zgggws.com/article/exportPdf?id=20236,
20237,卫生防疫网管理信息系统研制的若干问题的探讨,2000,11,16,1058-1059,https://www.zgggws.com/article/exportPdf?id=20237,
20238,市售蔬菜肠道寄生虫卵感染情况调查,2000,11,16,1059-1059,https://www.zgggws.com/article/exportPdf?id=20238,
20239,关于医学科技论文摘要和关键词的撰写,2000,11,16,1060-1060,https://www.zgggws.com/article/exportPdf?id=20239,
20094,突变模型的泛涵回归分割与疾病干预的临界控制及其策略评价,2000,12,16,1061-1064,https://www.zgggws.com/article/exportPdf?id=20094,
20095,改建深井为主的小型集中供水对淮北农村饮水水质改善效果研究,2000,12,16,1065-1068,https://www.zgggws.com/article/exportPdf?id=20095,
20096,乐安县基本消灭疟疾查治资料分析,2000,12,16,1068-1068,https://www.zgggws.com/article/exportPdf?id=20096,
20097,冷习服对机体氨基酸代谢的影响,2000,12,16,1069-1070,https://www.zgggws.com/article/exportPdf?id=20097,
20098,昆明市售保健食品标签调查分析,2000,12,16,1069-1069,https://www.zgggws.com/article/exportPdf?id=20098,
20099,2型糖尿病视网膜病的质量—数量Cox回归分析,2000,12,16,1071-1072,https://www.zgggws.com/article/exportPdf?id=20099,
20100,模糊状态风险分析的广义Logistic回归理论与应用(3)——状态约化和约化关联矩阵算法技巧,2000,12,16,1073-1075,https://www.zgggws.com/article/exportPdf?id=20100,
20101,模糊状态风险分析的广义Logistic回归理论与应用(4)——广义无条件与条件Logistic回归模型,2000,12,16,1075-1078,https://www.zgggws.com/article/exportPdf?id=20101,
20102,吸烟和缺碘对育龄妇女甲状腺和卵巢功能联合作用,2000,12,16,1079-1080,https://www.zgggws.com/article/exportPdf?id=20102,
20103,河北省蔬菜、水果、粮食农药残留监测报告,2000,12,16,1080-1080,https://www.zgggws.com/article/exportPdf?id=20103,
20104,从革螨、恙螨单层细胞中分离和检出HFRSV基因的研究,2000,12,16,1081-1082,https://www.zgggws.com/article/exportPdf?id=20104,
20105,国产乙肝疫苗不同免疫模式的免疫效果观察,2000,12,16,1083-1084,https://www.zgggws.com/article/exportPdf?id=20105,
20106,外来流动人群卫生防疫问题分析与管理工作探讨,2000,12,16,1084-1084,https://www.zgggws.com/article/exportPdf?id=20106,
20107,转移因子对甲肝疫苗的热稳定性及免疫佐剂作用,2000,12,16,1085-1086,https://www.zgggws.com/article/exportPdf?id=20107,
20108,青岛市1992～1997年HIV高危人群血清流行病学分析,2000,12,16,1086-1086,https://www.zgggws.com/article/exportPdf?id=20108,
20109,胃癌患者生存时间分布的Weibull模型拟合,2000,12,16,1087-1088,https://www.zgggws.com/article/exportPdf?id=20109,
20110,天津地区蔬菜中农药施用状况的调研,2000,12,16,1088-1088,https://www.zgggws.com/article/exportPdf?id=20110,
20111,北京市大气花粉时空分布的研究,2000,12,16,1089-1091,https://www.zgggws.com/article/exportPdf?id=20111,
20112,广西全州县1988～1998年伤寒流行特,2000,12,16,1091-1091,https://www.zgggws.com/article/exportPdf?id=20112,
20113,FFA-3纤维抗菌作用观察,2000,12,16,1092-1093,https://www.zgggws.com/article/exportPdf?id=20113,
20114,云南农村3～6岁儿童乳牙患龋率和龋病程度分析,2000,12,16,1093-1093,https://www.zgggws.com/article/exportPdf?id=20114,
20115,氯菊酯对大鼠脑组织一氧化氮的影响,2000,12,16,1094-1096,https://www.zgggws.com/article/exportPdf?id=20115,
20116,应用圆形分布法分析河北省肾综合征出血热的好发时间,2000,12,16,1096-1096,https://www.zgggws.com/article/exportPdf?id=20116,
20117,EHECO157∶H7基因文库中含eae基因的LEE克隆子的筛选,2000,12,16,1097-1098,https://www.zgggws.com/article/exportPdf?id=20117,
20118,肺癌脑转移瘤生存相关因素分析,2000,12,16,1098-1098,https://www.zgggws.com/article/exportPdf?id=20118,
20119,酒精对大鼠胚胎发育及脑nNOS表达的影响,2000,12,16,1099-1100,https://www.zgggws.com/article/exportPdf?id=20119,
20120,深圳市冷荤菜加工场所卫生状况及改进建议,2000,12,16,1100-1100,https://www.zgggws.com/article/exportPdf?id=20120,
20121,硫酸镍对小鼠脑组织钙调素、ATP酶活性的影响,2000,12,16,1101-1102,https://www.zgggws.com/article/exportPdf?id=20121,
20122,食品及饲料中尿素快速检测法,2000,12,16,1102-1102,https://www.zgggws.com/article/exportPdf?id=20122,
20123,高碘对仔鼠脑发育影响的实验研究,2000,12,16,1103-1104,https://www.zgggws.com/article/exportPdf?id=20123,
20124,氟化物对水碘测定干扰程度及校正方法的探讨,2000,12,16,1104-1104,https://www.zgggws.com/article/exportPdf?id=20124,
20125,Dx树脂对试验水中高碘离子去除效果的观察,2000,12,16,1105-1106,https://www.zgggws.com/article/exportPdf?id=20125,
20126,一起由工业用水污染餐具引起的戊型肝炎暴发的调查,2000,12,16,1106-1106,https://www.zgggws.com/article/exportPdf?id=20126,
20127,铅对小鼠脏器脂质过氧化作用的影响,2000,12,16,1107-1108,https://www.zgggws.com/article/exportPdf?id=20127,
20128,冷冻水产品加入保鲜剂现状调查,2000,12,16,1108-1108,https://www.zgggws.com/article/exportPdf?id=20128,
20129,糠醛对大鼠某些血液指标和氧化损伤作用研究,2000,12,16,1109-1110,https://www.zgggws.com/article/exportPdf?id=20129,
20130,高效雾化器原子吸收法测定食品和水中的钙,2000,12,16,1110-1110,https://www.zgggws.com/article/exportPdf?id=20130,
20131,藻类毒素MCLR通过受体途径致发肿瘤,2000,12,16,1111-1112,https://www.zgggws.com/article/exportPdf?id=20131,
20132,铅接触者尿γ-GT活性测定分析,2000,12,16,1112-1112,https://www.zgggws.com/article/exportPdf?id=20132,
20133,高碘对甲状腺损伤调控机理的研究,2000,12,16,1113-1114,https://www.zgggws.com/article/exportPdf?id=20133,
20134,公共场所空气质量指标的对应分析,2000,12,16,1114-1114,https://www.zgggws.com/article/exportPdf?id=20134,
20135,铝对体外培养人T、B淋巴细胞合成肿瘤坏死因子影响的研究,2000,12,16,1115-1116,https://www.zgggws.com/article/exportPdf?id=20135,
20136,沈阳市托幼机构消毒情况调查,2000,12,16,1116-1116,https://www.zgggws.com/article/exportPdf?id=20136,
20137,GABA靶标杂环杀虫剂FIPRONIL对卫生害虫的活性研究,2000,12,16,1117-1118,https://www.zgggws.com/article/exportPdf?id=20137,
20138,肾综合征出血热病毒对人胚肾原代细胞感染作用的研究,2000,12,16,1119-1120,https://www.zgggws.com/article/exportPdf?id=20138,
20139,我们是如何做好防疫站评审工作的,2000,12,16,1120-1120,https://www.zgggws.com/article/exportPdf?id=20139,
20140,Logistic回归在快速筛选血吸虫病高危学龄儿童中的应用,2000,12,16,1121-1122,https://www.zgggws.com/article/exportPdf?id=20140,
20141,氢化物—原子荧光法测定化妆品中的镉,2000,12,16,1122-1122,https://www.zgggws.com/article/exportPdf?id=20141,
20142,河北省1997～1999年恙虫病血清学分型研究,2000,12,16,1123-1124,https://www.zgggws.com/article/exportPdf?id=20142,
20143,辽宁省HIV感染者流行特征分析,2000,12,16,1124-1124,https://www.zgggws.com/article/exportPdf?id=20143,
20144,已婚育龄妇女生殖健康状况的流行病学调查,2000,12,16,1125-1128,https://www.zgggws.com/article/exportPdf?id=20144,
20145,HBsAg阳性父亲在家庭内的传播调查,2000,12,16,1128-1128,https://www.zgggws.com/article/exportPdf?id=20145,
20146,碘缺乏轻病区与非病区儿童的智力水平和精神运动功能状况调查,2000,12,16,1129-1130,https://www.zgggws.com/article/exportPdf?id=20146,
20147,一起由副溶血性弧菌引起的35人食物中毒的调查报告,2000,12,16,1130-1130,https://www.zgggws.com/article/exportPdf?id=20147,
20148,湖南省基层计划免疫服务现况评价,2000,12,16,1131-1132,https://www.zgggws.com/article/exportPdf?id=20148,
20149,幼儿园建筑设计常见卫生问题与建议,2000,12,16,1132-1132,https://www.zgggws.com/article/exportPdf?id=20149,
20150,江苏省病毒性肝炎时间分布及防治对策,2000,12,16,1133-1134,https://www.zgggws.com/article/exportPdf?id=20150,
20151,辽宁省1994～1998年熟肉制品卫生质量评价与分析,2000,12,16,1134-1134,https://www.zgggws.com/article/exportPdf?id=20151,
20152,老年痴呆临床前期全血Bcl-2基因的表达,2000,12,16,1135-1135,https://www.zgggws.com/article/exportPdf?id=20152,
20153,兰州市儿童血铅水平与环境铅污染的关系,2000,12,16,1136-1136,https://www.zgggws.com/article/exportPdf?id=20153,
20154,佛山市1996～1998年登革热流行病学监测结果分析,2000,12,16,1137-1137,https://www.zgggws.com/article/exportPdf?id=20154,
20155,肾综合征出血热控制模式的研究,2000,12,16,1138-1138,https://www.zgggws.com/article/exportPdf?id=20155,
20156,快速斑点免疫金渗滤法检测血清中囊虫抗体的研究,2000,12,16,1139-1140,https://www.zgggws.com/article/exportPdf?id=20156,
20157,膳食结构的改变对寄生虫病流行的影响,2000,12,16,1140-1140,https://www.zgggws.com/article/exportPdf?id=20157,
20158,饮用水中溴酸盐、次氯酸盐、氯酸盐的离子色谱分析,2000,12,16,1141-1142,https://www.zgggws.com/article/exportPdf?id=20158,
20159,标准不确定度在卫生检验中的应用,2000,12,16,1142-1143,https://www.zgggws.com/article/exportPdf?id=20159,
20160,湖北省1951～1999年法定传染病发病变化趋势,2000,12,16,1144-1145,https://www.zgggws.com/article/exportPdf?id=20160,
20161,包头市肺结核病流行病学调查,2000,12,16,1145-1145,https://www.zgggws.com/article/exportPdf?id=20161,
20162,中学生青春期生殖健康行为、态度的调查分析,2000,12,16,1146-1147,https://www.zgggws.com/article/exportPdf?id=20162,
20163,基层卫生细菌检验的启动与运作,2000,12,16,1147-1147,https://www.zgggws.com/article/exportPdf?id=20163,
20164,抑郁症状与高中学生的故意伤害行为,2000,12,16,1148-1149,https://www.zgggws.com/article/exportPdf?id=20164,
20165,稀土促细菌生长作用研究进展,2000,12,16,1150-1151,https://www.zgggws.com/article/exportPdf?id=20165,
20166,营口市1996～1998年食品卫生检测结果分析,2000,12,16,1151-1151,https://www.zgggws.com/article/exportPdf?id=20166,
20167,防疫站信息管理系统研制及应用,2000,12,16,1152-1153,https://www.zgggws.com/article/exportPdf?id=20167,
20168,日常生活中的铅接触,2000,12,16,1153-1154,https://www.zgggws.com/article/exportPdf?id=20168,
20169,结合实例探讨预防医学科技论文中统计表格的规范化,2000,12,16,1155-1156,https://www.zgggws.com/article/exportPdf?id=20169,
20170,兰州市1950～1998年麻疹疫情流行病学分析,2000,12,16,1156-1156,https://www.zgggws.com/article/exportPdf?id=20170,
20879,我国维生素A缺乏研究的进展,2000,2,16,97-98,https://www.zgggws.com/article/exportPdf?id=20879,
20880,脑出血危险因素的病例对照研究,2000,2,16,99-100,https://www.zgggws.com/article/exportPdf?id=20880,
20881,化妆品经营卫生监督工作探讨,2000,2,16,100-100,https://www.zgggws.com/article/exportPdf?id=20881,
20882,维甲酸诱导大肠癌CCL-187细胞成熟分化的研究,2000,2,16,101-104,https://www.zgggws.com/article/exportPdf?id=20882,
20883,一起因饮用水污染引起甲型肝炎暴发的调查,2000,2,16,104-104,https://www.zgggws.com/article/exportPdf?id=20883,
20884,硫酸镍、重铬酸钾和氯化钴混合物对小鼠心肌钠钾泵、钙泵活性的影响,2000,2,16,105-105,https://www.zgggws.com/article/exportPdf?id=20884,
20885,环境接触镉人群外周血淋巴细胞中金属硫蛋白基因表达的改变,2000,2,16,106-108,https://www.zgggws.com/article/exportPdf?id=20885,
20886,从二项分布角度看碘盐监测中的抽样量,2000,2,16,108-108,https://www.zgggws.com/article/exportPdf?id=20886,
20887,纳米红色元素硒对C57小鼠Lewis肺癌移植瘤形成与转移的影响,2000,2,16,109-110,https://www.zgggws.com/article/exportPdf?id=20887,
20888,屏南县消除碘缺乏病情况调查,2000,2,16,110-110,https://www.zgggws.com/article/exportPdf?id=20888,
20889,无定形硼尘致大鼠肺纤维化作用研究,2000,2,16,111-112,https://www.zgggws.com/article/exportPdf?id=20889,
20890,面粉中过氧化苯甲酰含量的监测报告,2000,2,16,112-112,https://www.zgggws.com/article/exportPdf?id=20890,
20891,利用全胚胎培养研究环磷酰胺致畸作用,2000,2,16,113-114,https://www.zgggws.com/article/exportPdf?id=20891,
20892,一起由变形杆菌引起食物中毒调查报告,2000,2,16,114-114,https://www.zgggws.com/article/exportPdf?id=20892,
20893,锰对新生鼠肝组织HSP70合成的影响,2000,2,16,115-116,https://www.zgggws.com/article/exportPdf?id=20893,
20894,校外辅导班空气污染状况的调查,2000,2,16,116-116,https://www.zgggws.com/article/exportPdf?id=20894,
20895,溴氰菊酯对大鼠脑中EROD酶活性及蛋白表达的影响,2000,2,16,117-118,https://www.zgggws.com/article/exportPdf?id=20895,
20896,防龋齿氟化泡沫的毒性测试,2000,2,16,118-118,https://www.zgggws.com/article/exportPdf?id=20896,
20897,镉对大鼠睾丸毒作用的酶学研究,2000,2,16,119-120,https://www.zgggws.com/article/exportPdf?id=20897,
20898,10起卫生行政诉讼案的评析,2000,2,16,120-120,https://www.zgggws.com/article/exportPdf?id=20898,
20899,广州市生活垃圾的污染情况调查,2000,2,16,121-122,https://www.zgggws.com/article/exportPdf?id=20899,
20900,新西兰乳制品的卫生管理,2000,2,16,122-122,https://www.zgggws.com/article/exportPdf?id=20900,
20901,南京市大气花粉垂直时空分布的观察,2000,2,16,123-125,https://www.zgggws.com/article/exportPdf?id=20901,
20902,夏季室内外游泳池水中尿素含量的对比分析,2000,2,16,125-125,https://www.zgggws.com/article/exportPdf?id=20902,
20903,子宫肌瘤发病危险因素的研究,2000,2,16,126-127,https://www.zgggws.com/article/exportPdf?id=20903,
20904,硫酸雾对作业工人肺功能的慢性影响,2000,2,16,127-127,https://www.zgggws.com/article/exportPdf?id=20904,
20905,吸烟与人体COHb及体液免疫水平关系的研究,2000,2,16,128-129,https://www.zgggws.com/article/exportPdf?id=20905,
20906,肉制品加工企业添加剂中亚硝酸盐含量的调查和分析,2000,2,16,129-129,https://www.zgggws.com/article/exportPdf?id=20906,
20907,环境镉污染暴露人群尿NAG和尿Cd-MT的变化,2000,2,16,130-131,https://www.zgggws.com/article/exportPdf?id=20907,
20908,晴隆县1980～1997年病毒性肝炎流行特征分析,2000,2,16,131-131,https://www.zgggws.com/article/exportPdf?id=20908,
20909,皮毛加工工人呼吸系统损害的调查,2000,2,16,132-132,https://www.zgggws.com/article/exportPdf?id=20909,
20910,青春前期男性儿童体脂含量与性器官发育关系的探讨,2000,2,16,133-134,https://www.zgggws.com/article/exportPdf?id=20910,
20911,大冶市阻断血吸虫病传播后十年监测报告,2000,2,16,134-134,https://www.zgggws.com/article/exportPdf?id=20911,
20912,伊斯兰教区1197名学龄前儿童营养状况与发育评价,2000,2,16,135-136,https://www.zgggws.com/article/exportPdf?id=20912,
20913,现阶段城市计划免疫工作的管理探讨,2000,2,16,136-136,https://www.zgggws.com/article/exportPdf?id=20913,
20914,重庆市市区学生机能发育状况及其与维尔维克指数的关系,2000,2,16,137-139,https://www.zgggws.com/article/exportPdf?id=20914,
20915,青海省预防性放射卫生监督管理现状和对策,2000,2,16,139-139,https://www.zgggws.com/article/exportPdf?id=20915,
20916,宁夏50种食物中维生素E含量分析,2000,2,16,140-141,https://www.zgggws.com/article/exportPdf?id=20916,
20917,一起变形杆菌食物中毒调查分析,2000,2,16,141-141,https://www.zgggws.com/article/exportPdf?id=20917,
20918,炊具、温度、时间、食物种类对煎炸植物油卫生质量的影响,2000,2,16,142-144,https://www.zgggws.com/article/exportPdf?id=20918,
20919,对特殊船员带菌者的调查,2000,2,16,144-144,https://www.zgggws.com/article/exportPdf?id=20919,
20920,核酸内切酶在DNA断裂损伤检测中的应用研究,2000,2,16,145-146,https://www.zgggws.com/article/exportPdf?id=20920,
20921,江岸区1996年脑血管疾病死亡监测资料分析,2000,2,16,146-146,https://www.zgggws.com/article/exportPdf?id=20921,
20922,同安水环境藻类及藻类毒素分布调查,2000,2,16,147-148,https://www.zgggws.com/article/exportPdf?id=20922,
20923,二乙氨基二硫代甲酸钠法测定水中铜含量方法的改进,2000,2,16,148-148,https://www.zgggws.com/article/exportPdf?id=20923,
20924,北京市自然人群流行性感冒的流行病学调查,2000,2,16,149-150,https://www.zgggws.com/article/exportPdf?id=20924,
20925,甘肃省庆阳地区1998年碘缺乏病监测分析,2000,2,16,150-150,https://www.zgggws.com/article/exportPdf?id=20925,
20926,沿海人群非胰岛素依赖型糖尿病危险因素的病例对照研究,2000,2,16,151-152,https://www.zgggws.com/article/exportPdf?id=20926,
20927,西宁市女性乳腺癌危险因素的病例对照研究,2000,2,16,153-154,https://www.zgggws.com/article/exportPdf?id=20927,
20928,浅论加强卫生检验工作的措施,2000,2,16,154-154,https://www.zgggws.com/article/exportPdf?id=20928,
20929,脂质及载脂蛋白与糖尿病的关系研究,2000,2,16,156-157,https://www.zgggws.com/article/exportPdf?id=20929,
20930,北京地区志贺痢疾杆菌耐药性研究,2000,2,16,157-158,https://www.zgggws.com/article/exportPdf?id=20930,
20931,HPLC法测定生活饮用水中十二烷基苯磺酸钠,2000,2,16,158-158,https://www.zgggws.com/article/exportPdf?id=20931,
20932,国产乙型肝炎血源疫苗接种6年后免疫效果观察,2000,2,16,159-160,https://www.zgggws.com/article/exportPdf?id=20932,
20933,植物油食用方法对维生素E含量的影响,2000,2,16,160-160,https://www.zgggws.com/article/exportPdf?id=20933,
20934,银川市麻疹暴发流行的灰色系统模型预测,2000,2,16,161-162,https://www.zgggws.com/article/exportPdf?id=20934,
20935,南山区医疗机构法定传染病疫情报告质量调查,2000,2,16,162-162,https://www.zgggws.com/article/exportPdf?id=20935,
20936,东北地区的自然疫源性疾病疫情展望及对策,2000,2,16,163-164,https://www.zgggws.com/article/exportPdf?id=20936,
20937,浙江省医疗单位消毒供应室基本情况调查分析,2000,2,16,164-164,https://www.zgggws.com/article/exportPdf?id=20937,
20938,北京市大兴县高水碘地区甲状腺肿调查情况分析,2000,2,16,165-166,https://www.zgggws.com/article/exportPdf?id=20938,
20939,兰州地区丙型肝炎病毒基因分型研究,2000,2,16,166-166,https://www.zgggws.com/article/exportPdf?id=20939,
20940,SDS-PAGE法测定红细胞膜蛋白的4种CB染色法的探讨与改进,2000,2,16,167-168,https://www.zgggws.com/article/exportPdf?id=20940,
20941,浙江省景宁畲族自治县人群寄生虫感染情况的调查,2000,2,16,168-168,https://www.zgggws.com/article/exportPdf?id=20941,
20942,乙型肝炎基因重组疫苗与血源疫苗接种易感人群抗体应答比较,2000,2,16,169-170,https://www.zgggws.com/article/exportPdf?id=20942,
20943,应用负二项分布探讨丝虫病微丝蚴率分布特征,2000,2,16,170-170,https://www.zgggws.com/article/exportPdf?id=20943,
20944,微波烹调对几种蔬菜中总抗坏血酸含量的影响,2000,2,16,171-171,https://www.zgggws.com/article/exportPdf?id=20944,
20945,月桂氮酮对10种创伤感染菌的抗菌试验研究,2000,2,16,172-172,https://www.zgggws.com/article/exportPdf?id=20945,
20946,接触软木尘对肺通气功能影响的调查,2000,2,16,173-173,https://www.zgggws.com/article/exportPdf?id=20946,
